Date,종가,등락율
2018-11-05,2076.92,-0.91
2018-11-06,2089.62,0.61
2018-11-07,2078.69,-0.52
2018-11-08,2092.63,0.67
2018-11-09,2086.09,-0.31
2018-11-12,2080.44,-0.27
2018-11-13,2071.23,-0.44
2018-11-14,2068.05,-0.15
2018-11-15,2088.06,0.97
2018-11-16,2092.4,0.21
2018-11-19,2100.56,0.39
2018-11-20,2082.58,-0.86
2018-11-21,2076.55,-0.29
2018-11-22,2069.95,-0.32
2018-11-23,2057.48,-0.6
2018-11-26,2083.02,1.24
2018-11-27,2099.42,0.79
2018-11-28,2108.22,0.42
2018-11-29,2114.1,0.28
2018-11-30,2096.86,-0.8199999999999998
2018-12-03,2131.93,1.67
2018-12-04,2114.35,-0.8199999999999998
2018-12-05,2101.31,-0.62
2018-12-06,2068.69,-1.55
2018-12-07,2075.76,0.34
2018-12-10,2053.79,-1.06
2018-12-11,2052.97,-0.04
2018-12-12,2082.57,1.44
2018-12-13,2095.55,0.62
2018-12-14,2069.38,-1.25
2018-12-17,2071.09,0.08
2018-12-18,2062.11,-0.43
2018-12-19,2078.84,0.8100000000000002
2018-12-20,2060.12,-0.9000000000000001
2018-12-21,2061.49,0.07
2018-12-24,2055.01,-0.31
2018-12-26,2028.01,-1.31
2018-12-27,2028.44,0.02
2018-12-28,2041.04,0.62
2019-01-02,2010.0,-1.52
2019-01-03,1993.7,-0.8100000000000002
2019-01-04,2010.25,0.83
2019-01-07,2037.1,1.34
2019-01-08,2025.27,-0.58
2019-01-09,2064.71,1.95
2019-01-10,2063.28,-0.07
2019-01-11,2075.57,0.6
2019-01-14,2064.52,-0.53
2019-01-15,2097.18,1.58
2019-01-16,2106.1,0.43
2019-01-17,2107.06,0.05
2019-01-18,2124.28,0.8199999999999998
2019-01-21,2124.61,0.02
2019-01-22,2117.77,-0.32
2019-01-23,2127.78,0.4699999999999999
2019-01-24,2145.03,0.8100000000000002
2019-01-25,2177.73,1.52
2019-01-28,2177.3,-0.02
2019-01-29,2183.36,0.28
2019-01-30,2206.2,1.05
2019-01-31,2204.85,-0.06
2019-02-01,2203.46,-0.06
2019-02-07,2203.42,-0.0
2019-02-08,2177.05,-1.2
2019-02-11,2180.73,0.17
2019-02-12,2190.47,0.45000000000000007
2019-02-13,2201.48,0.5
2019-02-14,2225.85,1.11
2019-02-15,2196.09,-1.34
2019-02-18,2210.89,0.67
2019-02-19,2205.63,-0.24
2019-02-20,2229.76,1.09
2019-02-21,2228.66,-0.05
2019-02-22,2230.5,0.08
2019-02-25,2232.56,0.09
2019-02-26,2226.6,-0.27
2019-02-27,2234.79,0.37
2019-02-28,2195.44,-1.76
2019-03-04,2190.66,-0.22
2019-03-05,2179.23,-0.52
2019-03-06,2175.6,-0.17
2019-03-07,2165.79,-0.45000000000000007
2019-03-08,2137.44,-1.31
2019-03-11,2138.1,0.03
2019-03-12,2157.18,0.89
2019-03-13,2148.41,-0.4099999999999999
2019-03-14,2155.68,0.34
2019-03-15,2176.11,0.95
2019-03-18,2179.49,0.16
2019-03-19,2177.62,-0.09
2019-03-20,2177.1,-0.02
2019-03-21,2184.88,0.36
2019-03-22,2186.95,0.09
2019-03-25,2144.86,-1.92
2019-03-26,2148.8,0.18
2019-03-27,2145.62,-0.15
2019-03-28,2128.1,-0.8199999999999998
2019-03-29,2140.67,0.59
2019-04-01,2168.28,1.29
2019-04-02,2177.18,0.4099999999999999
2019-04-03,2203.27,1.2
2019-04-04,2206.53,0.15
2019-04-05,2209.61,0.14
2019-04-08,2210.6,0.04
2019-04-09,2213.56,0.13
2019-04-10,2224.39,0.49
2019-04-11,2224.44,0.0
2019-04-12,2233.45,0.4099999999999999
2019-04-15,2242.88,0.42
2019-04-16,2248.63,0.26
2019-04-17,2245.89,-0.12
2019-04-18,2213.77,-1.43
2019-04-19,2216.15,0.11
2019-04-22,2216.65,0.02
2019-04-23,2220.51,0.17
2019-04-24,2201.03,-0.88
2019-04-25,2190.5,-0.48
2019-04-26,2179.31,-0.51
2019-04-29,2216.43,1.7000000000000002
2019-04-30,2203.59,-0.58
2019-05-02,2212.75,0.42
2019-05-03,2196.32,-0.74
2019-05-07,2176.99,-0.88
2019-05-08,2168.01,-0.4099999999999999
2019-05-09,2102.01,-3.04
2019-05-10,2108.04,0.29
2019-05-13,2079.01,-1.38
2019-05-14,2081.84,0.14
2019-05-15,2092.78,0.53
2019-05-16,2067.69,-1.2
2019-05-17,2055.8,-0.58
2019-05-20,2055.71,-0.0
2019-05-21,2061.25,0.27
2019-05-22,2064.86,0.18
2019-05-23,2059.59,-0.26
2019-05-24,2045.31,-0.69
2019-05-27,2044.21,-0.05
2019-05-28,2048.83,0.22999999999999998
2019-05-29,2023.32,-1.25
2019-05-30,2038.8,0.77
2019-05-31,2041.74,0.14
2019-06-03,2067.85,1.28
2019-06-04,2066.97,-0.04
2019-06-05,2069.11,0.1
2019-06-07,2072.33,0.16
2019-06-10,2099.49,1.31
2019-06-11,2111.81,0.59
2019-06-12,2108.75,-0.14
2019-06-13,2103.15,-0.27
2019-06-14,2095.41,-0.37
2019-06-17,2090.73,-0.22
2019-06-18,2098.71,0.38
2019-06-19,2124.78,1.24
2019-06-20,2131.29,0.31
2019-06-21,2125.62,-0.27
2019-06-24,2126.33,0.03
2019-06-25,2121.64,-0.22
2019-06-26,2121.85,0.01
2019-06-27,2134.32,0.59
2019-06-28,2130.62,-0.17
2019-07-01,2129.74,-0.04
2019-07-02,2122.02,-0.36
2019-07-03,2096.02,-1.23
2019-07-04,2108.73,0.61
2019-07-05,2110.59,0.09
2019-07-08,2064.17,-2.2
2019-07-09,2052.03,-0.59
2019-07-10,2058.78,0.33
2019-07-11,2080.58,1.06
2019-07-12,2086.66,0.29
2019-07-15,2082.48,-0.2
2019-07-16,2091.87,0.45000000000000007
2019-07-17,2072.92,-0.91
2019-07-18,2066.55,-0.31
2019-07-19,2094.36,1.35
2019-07-22,2093.34,-0.05
2019-07-23,2101.45,0.39
2019-07-24,2082.3,-0.91
2019-07-25,2074.48,-0.38
2019-07-26,2066.26,-0.4
2019-07-29,2029.48,-1.78
2019-07-30,2038.68,0.45000000000000007
2019-07-31,2024.55,-0.69
2019-08-01,2017.34,-0.36
2019-08-02,1998.13,-0.95
2019-08-05,1946.98,-2.56
2019-08-06,1917.5,-1.51
2019-08-07,1909.71,-0.4099999999999999
2019-08-08,1920.61,0.57
2019-08-09,1937.75,0.89
2019-08-12,1942.29,0.22999999999999998
2019-08-13,1925.83,-0.8500000000000001
2019-08-14,1938.37,0.65
2019-08-16,1927.17,-0.58
2019-08-19,1939.9,0.66
2019-08-20,1960.25,1.05
2019-08-21,1964.65,0.22
2019-08-22,1951.01,-0.69
2019-08-23,1948.3,-0.14
2019-08-26,1916.31,-1.6399999999999997
2019-08-27,1924.6,0.43
2019-08-28,1941.09,0.86
2019-08-29,1933.41,-0.4
2019-08-30,1967.79,1.78
2019-09-02,1969.19,0.07
2019-09-03,1965.69,-0.18
2019-09-04,1988.53,1.16
2019-09-05,2004.75,0.8199999999999998
2019-09-06,2009.13,0.22
2019-09-09,2019.55,0.52
2019-09-10,2032.08,0.62
2019-09-11,2049.2,0.84
2019-09-16,2062.22,0.64
2019-09-17,2062.33,0.01
2019-09-18,2070.73,0.4099999999999999
2019-09-19,2080.35,0.45999999999999996
2019-09-20,2091.52,0.54
2019-09-23,2091.7,0.01
2019-09-24,2101.04,0.45000000000000007
2019-09-25,2073.39,-1.32
2019-09-26,2074.52,0.05
2019-09-27,2049.93,-1.19
2019-09-30,2063.05,0.64
2019-10-01,2072.42,0.45000000000000007
2019-10-02,2031.91,-1.95
2019-10-04,2020.69,-0.55
2019-10-07,2021.73,0.05
2019-10-08,2046.25,1.21
2019-10-10,2028.15,-0.88
2019-10-11,2044.61,0.8100000000000002
2019-10-14,2067.4,1.11
2019-10-15,2068.17,0.04
2019-10-16,2082.83,0.71
2019-10-17,2077.94,-0.22999999999999998
2019-10-18,2060.69,-0.83
2019-10-21,2064.84,0.2
2019-10-22,2088.86,1.16
2019-10-23,2080.62,-0.39
2019-10-24,2085.66,0.24
2019-10-25,2087.89,0.11
2019-10-28,2093.6,0.27
2019-10-29,2092.69,-0.04
2019-10-30,2080.27,-0.59
2019-10-31,2083.48,0.15
2019-11-01,2100.2,0.8
2019-11-04,2130.24,1.43
2019-11-05,2142.64,0.58
2019-11-06,2144.15,0.07
2019-11-07,2144.29,0.01
2019-11-08,2137.23,-0.33
2019-11-11,2124.09,-0.61
2019-11-12,2140.92,0.79
2019-11-13,2122.45,-0.86
2019-11-14,2139.23,0.79
2019-11-15,2162.18,1.07
2019-11-18,2160.69,-0.07
2019-11-19,2153.24,-0.34
2019-11-20,2125.32,-1.3
2019-11-21,2096.6,-1.35
2019-11-22,2101.96,0.26
2019-11-25,2123.5,1.02
2019-11-26,2121.35,-0.1
2019-11-27,2127.85,0.31
2019-11-28,2118.6,-0.43
2019-11-29,2087.96,-1.45
2019-12-02,2091.92,0.19
2019-12-03,2084.07,-0.38
2019-12-04,2068.89,-0.73
2019-12-05,2060.74,-0.39
2019-12-06,2081.85,1.02
2019-12-09,2088.65,0.33
2019-12-10,2098.0,0.45000000000000007
2019-12-11,2105.62,0.36
2019-12-12,2137.35,1.51
2019-12-13,2170.25,1.54
2019-12-16,2168.15,-0.1
2019-12-17,2195.68,1.27
2019-12-18,2194.76,-0.04
2019-12-19,2196.56,0.08
2019-12-20,2204.18,0.35
2019-12-23,2203.71,-0.02
2019-12-24,2190.08,-0.62
2019-12-26,2197.93,0.36
2019-12-27,2204.21,0.29
2019-12-30,2197.67,-0.3
2020-01-02,2175.17,-1.02
2020-01-03,2176.46,0.06
2020-01-06,2155.07,-0.98
2020-01-07,2175.54,0.95
2020-01-08,2151.31,-1.11
2020-01-09,2186.45,1.63
2020-01-10,2206.39,0.91
2020-01-13,2229.26,1.04
2020-01-14,2238.88,0.43
2020-01-15,2230.98,-0.35
2020-01-16,2248.05,0.77
2020-01-17,2250.57,0.11
2020-01-20,2262.64,0.54
2020-01-21,2239.69,-1.01
2020-01-22,2267.25,1.23
2020-01-23,2246.13,-0.93
2020-01-28,2176.72,-3.09
2020-01-29,2185.28,0.39
2020-01-30,2148.0,-1.71
2020-01-31,2119.01,-1.35
2020-02-03,2118.88,-0.01
2020-02-04,2157.9,1.8399999999999999
2020-02-05,2165.63,0.36
2020-02-06,2227.94,2.88
2020-02-07,2211.95,-0.72
2020-02-10,2201.07,-0.49
2020-02-11,2223.12,1.0
2020-02-12,2238.38,0.69
2020-02-13,2232.96,-0.24
2020-02-14,2243.59,0.48
2020-02-17,2242.17,-0.06
2020-02-18,2208.88,-1.48
2020-02-19,2210.34,0.07
2020-02-20,2195.5,-0.67
2020-02-21,2162.84,-1.49
2020-02-24,2079.04,-3.8699999999999997
2020-02-25,2103.61,1.18
2020-02-26,2076.77,-1.28
2020-02-27,2054.89,-1.05
2020-02-28,1987.01,-3.3000000000000003
2020-03-02,2002.51,0.78
2020-03-03,2014.15,0.58
2020-03-04,2059.33,2.24
2020-03-05,2085.26,1.26
2020-03-06,2040.22,-2.16
2020-03-09,1954.77,-4.19
2020-03-10,1962.93,0.42
2020-03-11,1908.27,-2.78
2020-03-12,1834.33,-3.8699999999999997
2020-03-13,1771.44,-3.4300000000000006
2020-03-16,1714.86,-3.19
2020-03-17,1672.44,-2.47
2020-03-18,1591.2,-4.86
2020-03-19,1457.64,-8.39
2020-03-20,1566.15,7.44
2020-03-23,1482.46,-5.34
2020-03-24,1609.97,8.6
2020-03-25,1704.76,5.89
2020-03-26,1686.24,-1.09
2020-03-27,1717.73,1.87
2020-03-30,1717.12,-0.04
2020-03-31,1754.64,2.19
2020-04-01,1685.46,-3.94
2020-04-02,1724.86,2.34
2020-04-03,1725.44,0.03
2020-04-06,1791.88,3.85
2020-04-07,1823.6,1.77
2020-04-08,1807.14,-0.9000000000000001
2020-04-09,1836.21,1.6099999999999999
2020-04-10,1860.7,1.33
2020-04-13,1825.76,-1.8799999999999997
2020-04-14,1857.08,1.72
2020-04-16,1857.07,-0.0
2020-04-17,1914.53,3.09
2020-04-20,1898.36,-0.84
2020-04-21,1879.38,-1.0
2020-04-22,1896.15,0.89
2020-04-23,1914.73,0.98
2020-04-24,1889.01,-1.34
2020-04-27,1922.77,1.79
2020-04-28,1934.09,0.59
2020-04-29,1947.56,0.7
2020-05-04,1895.37,-2.68
2020-05-06,1928.76,1.76
2020-05-07,1928.61,-0.01
2020-05-08,1945.82,0.89
2020-05-11,1935.4,-0.54
2020-05-12,1922.17,-0.68
2020-05-13,1940.42,0.95
2020-05-14,1924.96,-0.8
2020-05-15,1927.28,0.12
2020-05-18,1937.11,0.51
2020-05-19,1980.61,2.25
2020-05-20,1989.64,0.45999999999999996
2020-05-21,1998.31,0.44
2020-05-22,1970.13,-1.41
2020-05-25,1994.6,1.24
2020-05-26,2029.78,1.76
2020-05-27,2031.2,0.07
2020-05-28,2028.54,-0.13
2020-05-29,2029.6,0.05
2020-06-01,2065.08,1.7500000000000002
2020-06-02,2087.19,1.07
2020-06-03,2147.0,2.87
2020-06-04,2151.18,0.19
2020-06-05,2181.87,1.43
2020-06-08,2184.29,0.11
2020-06-09,2188.92,0.21
2020-06-10,2195.69,0.31
2020-06-11,2176.78,-0.86
2020-06-12,2132.3,-2.04
2020-06-15,2030.82,-4.76
2020-06-16,2138.05,5.28
2020-06-17,2141.05,0.14
2020-06-18,2133.48,-0.35
2020-06-19,2141.32,0.37
2020-06-22,2126.73,-0.68
2020-06-23,2131.24,0.21
2020-06-24,2161.51,1.42
2020-06-25,2112.37,-2.27
2020-06-26,2134.65,1.05
2020-06-29,2093.48,-1.9299999999999997
2020-06-30,2108.33,0.71
2020-07-01,2106.7,-0.08
2020-07-02,2135.37,1.36
2020-07-03,2152.41,0.8
2020-07-06,2187.93,1.6500000000000001
2020-07-07,2164.17,-1.09
2020-07-08,2158.88,-0.24
2020-07-09,2167.9,0.42
2020-07-10,2150.25,-0.8100000000000002
2020-07-13,2186.06,1.67
2020-07-14,2183.61,-0.11
2020-07-15,2201.88,0.84
2020-07-16,2183.76,-0.8199999999999998
2020-07-17,2201.19,0.8
2020-07-20,2198.2,-0.14
2020-07-21,2228.83,1.39
2020-07-22,2228.66,-0.01
2020-07-23,2216.19,-0.56
2020-07-24,2200.44,-0.71
2020-07-27,2217.86,0.79
2020-07-28,2256.99,1.76
2020-07-29,2263.16,0.27
2020-07-30,2267.01,0.17
2020-07-31,2249.37,-0.78
2020-08-03,2251.04,0.07
2020-08-04,2279.97,1.29
2020-08-05,2311.86,1.4
2020-08-06,2342.61,1.33
2020-08-07,2351.67,0.39
2020-08-10,2386.38,1.48
2020-08-11,2418.67,1.35
2020-08-12,2432.35,0.57
2020-08-13,2437.53,0.21
2020-08-14,2407.49,-1.23
2020-08-18,2348.24,-2.46
2020-08-19,2360.54,0.52
2020-08-20,2274.22,-3.66
2020-08-21,2304.59,1.34
2020-08-24,2329.83,1.1
2020-08-25,2366.73,1.58
2020-08-26,2369.32,0.11
2020-08-27,2344.45,-1.05
2020-08-28,2353.8,0.4
2020-08-31,2326.17,-1.17
2020-09-01,2349.55,1.01
2020-09-02,2364.37,0.63
2020-09-03,2395.9,1.33
2020-09-04,2368.25,-1.15
2020-09-07,2384.22,0.67
2020-09-08,2401.91,0.74
2020-09-09,2375.81,-1.09
2020-09-10,2396.48,0.8699999999999999
2020-09-11,2396.69,0.01
2020-09-14,2427.91,1.3
2020-09-15,2443.58,0.65
2020-09-16,2435.92,-0.31
2020-09-17,2406.17,-1.22
2020-09-18,2412.4,0.26
2020-09-21,2389.39,-0.95
2020-09-22,2332.59,-2.38
2020-09-23,2333.24,0.03
2020-09-24,2272.7,-2.59
2020-09-25,2278.79,0.27
2020-09-28,2308.08,1.29
2020-09-29,2327.89,0.86
2020-10-05,2358.0,1.29
2020-10-06,2365.9,0.34
2020-10-07,2386.94,0.89
2020-10-08,2391.96,0.21
2020-10-12,2403.73,0.49
2020-10-13,2403.15,-0.02
2020-10-14,2380.48,-0.9399999999999998
2020-10-15,2361.21,-0.8100000000000002
2020-10-16,2341.53,-0.83
2020-10-19,2346.74,0.22
2020-10-20,2358.41,0.5
2020-10-21,2370.86,0.53
2020-10-22,2355.05,-0.67
2020-10-23,2360.81,0.24
2020-10-26,2343.91,-0.72
2020-10-27,2330.84,-0.56
2020-10-28,2345.26,0.62
2020-10-29,2326.67,-0.79
2020-10-30,2267.15,-2.56
2020-11-02,2300.16,1.46
2020-11-03,2343.31,1.8799999999999997
2020-11-04,2357.32,0.6
2020-11-05,2413.79,2.4
2020-11-06,2416.5,0.11
2020-11-09,2447.2,1.27
2020-11-10,2452.83,0.22999999999999998
2020-11-11,2485.87,1.35
2020-11-12,2475.62,-0.4099999999999999
2020-11-13,2493.87,0.74
2020-11-16,2543.03,1.97
2020-11-17,2539.15,-0.15
2020-11-18,2545.64,0.26
2020-11-19,2547.42,0.07
2020-11-20,2553.5,0.24
2020-11-23,2602.59,1.92
2020-11-24,2617.76,0.58
2020-11-25,2601.54,-0.62
2020-11-26,2625.91,0.9399999999999998
2020-11-27,2633.45,0.29
2020-11-30,2591.34,-1.6
2020-12-01,2634.25,1.66
2020-12-02,2675.9,1.58
2020-12-03,2696.22,0.76
2020-12-04,2731.45,1.31
2020-12-07,2745.44,0.51
2020-12-08,2700.93,-1.6200000000000003
2020-12-09,2755.47,2.02
2020-12-10,2746.46,-0.33
2020-12-11,2770.06,0.86
2020-12-14,2762.2,-0.28
2020-12-15,2756.82,-0.19
2020-12-16,2771.79,0.54
2020-12-17,2770.43,-0.05
2020-12-18,2772.18,0.06
2020-12-21,2778.65,0.22999999999999998
2020-12-22,2733.68,-1.6200000000000003
2020-12-23,2759.82,0.96
2020-12-24,2806.86,1.7000000000000002
2020-12-28,2808.6,0.06
2020-12-29,2820.51,0.42
2020-12-30,2873.47,1.8799999999999997
2021-01-04,2944.45,2.47
2021-01-05,2990.57,1.5700000000000003
2021-01-06,2968.21,-0.75
2021-01-07,3031.68,2.14
2021-01-08,3152.18,3.9699999999999998
2021-01-11,3148.45,-0.12
2021-01-12,3125.95,-0.71
2021-01-13,3148.29,0.71
2021-01-14,3149.93,0.05
2021-01-15,3085.9,-2.03
2021-01-18,3013.93,-2.33
2021-01-19,3092.66,2.61
2021-01-20,3114.55,0.71
2021-01-21,3160.84,1.49
2021-01-22,3140.63,-0.64
2021-01-25,3208.99,2.18
2021-01-26,3140.31,-2.14
2021-01-27,3122.56,-0.57
2021-01-28,3069.05,-1.71
2021-01-29,2976.21,-3.03
2021-02-01,3056.53,2.7
2021-02-02,3096.81,1.32
2021-02-03,3129.68,1.06
2021-02-04,3087.55,-1.35
2021-02-05,3120.63,1.07
2021-02-08,3091.24,-0.9399999999999998
2021-02-09,3084.67,-0.21
2021-02-10,3100.58,0.52
2021-02-15,3147.0,1.5
2021-02-16,3163.25,0.52
2021-02-17,3133.73,-0.93
2021-02-18,3086.66,-1.5
2021-02-19,3107.62,0.68
2021-02-22,3079.75,-0.9000000000000001
2021-02-23,3070.09,-0.31
2021-02-24,2994.98,-2.45
2021-02-25,3099.69,3.5000000000000004
2021-02-26,3012.95,-2.8
2021-03-02,3043.87,1.03
2021-03-03,3082.99,1.29
2021-03-04,3043.49,-1.28
2021-03-05,3026.26,-0.57
2021-03-08,2996.11,-1.0
2021-03-09,2976.12,-0.67
2021-03-10,2958.12,-0.6
2021-03-11,3013.7,1.8799999999999997
2021-03-12,3054.39,1.35
2021-03-15,3045.71,-0.28
2021-03-16,3067.17,0.7
2021-03-17,3047.5,-0.64
2021-03-18,3066.01,0.61
2021-03-19,3039.53,-0.86
2021-03-22,3035.46,-0.13
2021-03-23,3004.74,-1.01
2021-03-24,2996.35,-0.28
2021-03-25,3008.33,0.4
2021-03-26,3041.01,1.09
2021-03-29,3036.04,-0.16
2021-03-30,3070.0,1.12
2021-03-31,3061.42,-0.28
2021-04-01,3087.4,0.8500000000000001
2021-04-02,3112.8,0.8199999999999998
2021-04-05,3120.83,0.26
2021-04-06,3127.08,0.2
2021-04-07,3137.41,0.33
2021-04-08,3143.26,0.19
2021-04-09,3131.88,-0.36
2021-04-12,3135.59,0.12
2021-04-13,3169.08,1.07
2021-04-14,3182.38,0.42
2021-04-15,3194.33,0.38
2021-04-16,3198.62,0.13
2021-04-19,3198.84,0.01
2021-04-20,3220.7,0.68
2021-04-21,3171.66,-1.52
2021-04-22,3177.52,0.18
2021-04-23,3186.1,0.27
2021-04-26,3217.53,0.9899999999999999
2021-04-27,3215.42,-0.07
2021-04-28,3181.47,-1.06
2021-04-29,3174.07,-0.22999999999999998
2021-04-30,3147.86,-0.83
2021-05-03,3127.2,-0.66
2021-05-04,3147.37,0.64
2021-05-06,3178.74,1.0
2021-05-07,3197.2,0.58
2021-05-10,3249.3,1.63
2021-05-11,3209.43,-1.23
2021-05-12,3161.66,-1.49
2021-05-13,3122.11,-1.25
2021-05-14,3153.32,1.0
2021-05-17,3134.52,-0.6
2021-05-18,3173.05,1.23
2021-05-20,3162.28,-0.34
2021-05-21,3156.42,-0.19
2021-05-24,3144.3,-0.38
2021-05-25,3171.32,0.86
2021-05-26,3168.43,-0.09
2021-05-27,3165.51,-0.09
2021-05-28,3188.73,0.73
2021-05-31,3203.92,0.48
2021-06-01,3221.87,0.56
2021-06-02,3224.23,0.07
2021-06-03,3247.43,0.72
2021-06-04,3240.08,-0.22999999999999998
2021-06-07,3252.12,0.37
2021-06-08,3247.83,-0.13
2021-06-09,3216.18,-0.97
2021-06-10,3224.64,0.26
2021-06-11,3249.32,0.77
2021-06-14,3252.13,0.09
2021-06-15,3258.63,0.2
2021-06-16,3278.68,0.62
2021-06-17,3264.96,-0.42
2021-06-18,3267.93,0.09
2021-06-21,3240.79,-0.83
2021-06-22,3263.88,0.71
2021-06-23,3276.19,0.38
2021-06-24,3286.1,0.3
2021-06-25,3302.84,0.51
2021-06-28,3301.89,-0.03
2021-06-29,3286.68,-0.45999999999999996
2021-06-30,3296.68,0.3
2021-07-01,3282.06,-0.44
2021-07-02,3281.78,-0.01
2021-07-05,3293.21,0.35
2021-07-06,3305.21,0.36
2021-07-07,3285.34,-0.6
2021-07-08,3252.68,-0.9899999999999999
2021-07-09,3217.95,-1.07
2021-07-12,3246.47,0.89
2021-07-13,3271.38,0.77
2021-07-14,3264.81,-0.2
2021-07-15,3286.22,0.66
2021-07-16,3276.91,-0.28
2021-07-19,3244.04,-1.0
2021-07-20,3232.7,-0.35
2021-07-21,3215.91,-0.52
2021-07-22,3250.21,1.07
2021-07-23,3254.42,0.13
2021-07-26,3224.95,-0.91
2021-07-27,3232.53,0.24
2021-07-28,3236.86,0.13
2021-07-29,3242.65,0.18
2021-07-30,3202.32,-1.24
2021-08-02,3223.04,0.65
2021-08-03,3237.14,0.44
2021-08-04,3280.38,1.34
2021-08-05,3276.13,-0.13
2021-08-06,3270.36,-0.18
2021-08-09,3260.42,-0.3
2021-08-10,3243.19,-0.53
2021-08-11,3220.62,-0.7
2021-08-12,3208.38,-0.38
2021-08-13,3171.29,-1.16
2021-08-17,3143.09,-0.89
2021-08-18,3158.93,0.5
2021-08-19,3097.83,-1.9299999999999997
2021-08-20,3060.51,-1.2
2021-08-23,3090.21,0.97
2021-08-24,3138.3,1.56
2021-08-25,3146.81,0.27
2021-08-26,3128.53,-0.58
2021-08-27,3133.9,0.17
2021-08-30,3144.19,0.33
2021-08-31,3199.27,1.7500000000000002
2021-09-01,3207.02,0.24
2021-09-02,3175.85,-0.97
2021-09-03,3201.06,0.79
2021-09-06,3203.33,0.07
2021-09-07,3187.42,-0.5
2021-09-08,3162.99,-0.77
2021-09-09,3114.7,-1.53
2021-09-10,3125.76,0.36
2021-09-13,3127.86,0.07
2021-09-14,3148.83,0.67
2021-09-15,3153.4,0.15
2021-09-16,3130.09,-0.74
2021-09-17,3140.51,0.33
2021-09-23,3127.58,-0.4099999999999999
2021-09-24,3125.24,-0.07
2021-09-27,3133.64,0.27
2021-09-28,3097.92,-1.14
2021-09-29,3060.27,-1.22
2021-09-30,3068.82,0.28
2021-10-01,3019.18,-1.6200000000000003
2021-10-05,2962.17,-1.8900000000000001
2021-10-06,2908.31,-1.82
2021-10-07,2959.46,1.76
2021-10-08,2956.3,-0.11
2021-10-12,2916.38,-1.35
2021-10-13,2944.41,0.96
2021-10-14,2988.64,1.5
2021-10-15,3015.06,0.88
2021-10-18,3006.68,-0.28
2021-10-19,3029.04,0.74
2021-10-20,3013.13,-0.53
2021-10-21,3007.33,-0.19
2021-10-22,3006.16,-0.04
2021-10-25,3020.54,0.48
2021-10-26,3049.08,0.9399999999999998
2021-10-27,3025.49,-0.77
2021-10-28,3009.55,-0.53
2021-10-29,2970.68,-1.29
2021-11-01,2978.94,0.28
2021-11-02,3013.49,1.16
2021-11-03,2975.71,-1.25
2021-11-04,2983.22,0.25
2021-11-05,2969.27,-0.4699999999999999
2021-11-08,2960.2,-0.31
2021-11-09,2962.46,0.08
2021-11-10,2930.17,-1.09
2021-11-11,2924.92,-0.18
2021-11-12,2968.8,1.5
2021-11-15,2999.52,1.03
2021-11-16,2997.21,-0.08
2021-11-17,2962.42,-1.16
2021-11-18,2947.38,-0.51
2021-11-19,2971.02,0.8
2021-11-22,3013.25,1.42
2021-11-23,2997.33,-0.53
2021-11-24,2994.29,-0.1
2021-11-25,2980.27,-0.4699999999999999
2021-11-26,2936.44,-1.47
2021-11-29,2909.32,-0.9199999999999999
2021-11-30,2839.01,-2.42
2021-12-01,2899.72,2.14
2021-12-02,2945.27,1.5700000000000003
2021-12-03,2968.33,0.78
2021-12-06,2973.25,0.17
2021-12-07,2991.72,0.62
2021-12-08,3001.8,0.34
2021-12-09,3029.57,0.93
2021-12-10,3010.23,-0.64
2021-12-13,3001.66,-0.28
2021-12-14,2987.95,-0.45999999999999996
2021-12-15,2989.39,0.05
2021-12-16,3006.41,0.57
2021-12-17,3017.73,0.38
2021-12-20,2963.0,-1.81
2021-12-21,2975.03,0.4099999999999999
2021-12-22,2984.48,0.32
2021-12-23,2998.17,0.45999999999999996
2021-12-24,3012.43,0.48
2021-12-27,2999.55,-0.43
2021-12-28,3020.24,0.69
2021-12-29,2993.29,-0.89
2021-12-30,2977.65,-0.52
2022-01-03,2988.77,0.37
2022-01-04,2989.24,0.02
2022-01-05,2953.97,-1.18
2022-01-06,2920.53,-1.13
2022-01-07,2954.89,1.18
2022-01-10,2926.72,-0.95
2022-01-11,2927.38,0.02
2022-01-12,2972.48,1.54
2022-01-13,2962.09,-0.35
2022-01-14,2921.92,-1.36
2022-01-17,2890.1,-1.09
2022-01-18,2864.24,-0.89
2022-01-19,2842.28,-0.77
2022-01-20,2862.68,0.72
2022-01-21,2834.29,-0.9899999999999999
2022-01-24,2792.0,-1.49
2022-01-25,2720.39,-2.56
2022-01-26,2709.24,-0.4099999999999999
2022-01-27,2614.49,-3.5000000000000004
2022-01-28,2663.34,1.87
2022-02-03,2707.82,1.67
2022-02-04,2750.26,1.5700000000000003
2022-02-07,2745.06,-0.19
2022-02-08,2746.47,0.05
2022-02-09,2768.85,0.8100000000000002
2022-02-10,2771.93,0.11
2022-02-11,2747.71,-0.8699999999999999
2022-02-14,2704.48,-1.5700000000000003
2022-02-15,2676.54,-1.03
2022-02-16,2729.68,1.9900000000000002
2022-02-17,2744.09,0.53
2022-02-18,2744.52,0.02
2022-02-21,2743.8,-0.03
2022-02-22,2706.79,-1.35
2022-02-23,2719.53,0.4699999999999999
2022-02-24,2648.8,-2.6
2022-02-25,2676.76,1.06
2022-02-28,2699.18,0.84
2022-03-02,2703.52,0.16
2022-03-03,2747.08,1.6099999999999999
2022-03-04,2713.43,-1.22
